 INFO  Accepting connections at http://localhost:5173
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:04 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:04 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:04 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:04 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:04 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:04 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:05 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:05 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:05 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-DD_xxl_c.css
 HTTP  4/18/2026 1:27:06 PM ::1 GET /assets/index-C5aAmjD9.js
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 0 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /favicon.svg
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
 HTTP  4/18/2026 1:27:06 PM ::1 GET /results/exams/1
 HTTP  4/18/2026 1:27:06 PM ::1 Returned 304 in 1 ms
